,project_link,title,description,card_category,amt_raised,days_left
28,https://www.indiegogo.com/projects/godice-incredibly-smart-connected-dice/pica,GoDice - Incredibly Smart Connected Dice,Elevate game night and RPG to a whole new level - Play online and offline with friends & family,Tabletop Games,"$481,918 USD raised 1,769%",
29,https://www.indiegogo.com/projects/fabulous-pillar-guardians-tabletop-miniatures/pica,Fabulous Pillar-Guardians Tabletop Miniatures,"Tabletop miniatures for those into oiled abs, bizarre adventures and fabulous golden warriors.",Tabletop Games,"$110,934 USD raised 2,235%",
30,https://www.indiegogo.com/projects/graphic-cheatsheet-2-the-palettes-playing-cards/pica,Graphic Cheatsheet 2 - The Palettes Playing Cards,Printed by USPCC | Fulfilled by Murphys | Made for Graphic Designers and Card Collectors,Tabletop Games,"$36,259 AUD raised 799%",
31,https://www.indiegogo.com/projects/queeng-playing-cards-2nd-edition/pica,Queeng Playing Cards: 2nd Edition,"Queeng Playing Cards is the first ever multi-ethnic deck of cards, where men and women are equal!",Tabletop Games,"$243,310 USD raised 1,846%",
32,https://www.indiegogo.com/projects/dangerous-destinations-for-tabletop-rpgs/pica,Dangerous Destinations For Tabletop RPGs,The definitive guide to creating intriguing and dynamic destinations for fantasy RPGs!,Tabletop Games,"$228,746 USD raised 2,247%",
33,https://www.indiegogo.com/projects/geeek-club-cyber-punk-pcb-construction-set/pica,Geeek Club Cyber Punk PCB Construction Set,"Immerse Yourself In Building 5 Different Futuristic Models, Each With An PCB & Electronic Components",Tabletop Games,"$82,554 USD raised 689%",
34,https://www.indiegogo.com/projects/masque-s-bite-sized-stories-holiday-spooktacular/pica,Masque's Bite Sized Stories: Holiday Spooktacular,A small compendium of spooky holiday themed stories to be used in any TTRPG gaming system,Tabletop Games,"$1,244 CAD raised 1,235%",
35,https://www.indiegogo.com/projects/battle-of-the-minds-a-competitive-memory-game/pica,BATTLE OF THE MINDS - a competitive MEMORY GAME,"A 90-card game of focus, memory and exploration. Match parks, trails and historic sites.",Tabletop Games,"$1,070 CAD raised 214%",Ended
36,https://www.indiegogo.com/projects/druids-secrets-of-the-primal-circle/pica,Druids: Secrets of the Primal Circle,A 300-page book packed with player options and GM resources to enhance your 5E gaming experience.,Tabletop Games,"$1,120 USD raised 208%",
37,https://www.indiegogo.com/projects/inequality-opoly-2-0/pica,Inequality-opoly 2.0,Inequality-opoly: The Board Game of Structural Racism and Sexism in America,Tabletop Games,"$8,225 USD raised 345%",
38,https://www.indiegogo.com/projects/the-rocket-deck-playing-cards/pica,The Rocket Deck Playing Cards,Playing Cards | SpaceX | Rocket Science | Falcon 9 | Make 100,Tabletop Games,"$16,187 USD raised 380%",
39,https://www.indiegogo.com/projects/ever-forward-club-the-adventure-card-game/pica,Ever Forward Club: The Adventure Card Game,Support this global movement of connection & belonging by launching this adventure card game!,Tabletop Games,"$12,520 USD raised 112%",
40,https://www.indiegogo.com/projects/chili-mafia-the-card-game-that-packs-heat/pica,Chili Mafia - The card game that packs heat,"Play individually or in teams, and build chili pepper gangs in this 2-8 player party card game.",Tabletop Games,"$36,261 USD raised 362%",
41,https://www.indiegogo.com/projects/oracle-of-assumption/pica,Oracle of Assumption,Publishing the first  50 copies of The Oracle of Assumption - a unique and original oracle deck!,Tabletop Games,"$2,405 USD raised 141%",27 days left
42,https://www.indiegogo.com/projects/dutidu-collections-inspired-by-latin-america/pica,Dutidú: Collections Inspired by Latin America,"Two Latina moms create modern and high quality textiles, games and decor inspired by their culture.",Tabletop Games,"$25,255 USD raised 51%",Ended
43,https://www.indiegogo.com/projects/solutions-the-game/pica,Solutions: The Game,A collaborative game of hope & action for the climate.,Tabletop Games,"$44,453 CAD raised 331%",
44,https://www.indiegogo.com/projects/ascendant/pica,Ascendant,A new superpowered role-playing game of infinite possibilities,Tabletop Games,"$34,195 USD raised 324%",
45,https://www.indiegogo.com/projects/rent-em-spoons-a-fun-and-crazy-card-game/pica,Rent ‘Em Spoons: A fun and crazy card game!!,"We serve Soup for free...and Rent 'em Spoons!! A card game with crazy customers, action cards & more",Tabletop Games,"$4,405 USD raised 59%",Ended
46,https://www.indiegogo.com/projects/dragon-forged-polyhedral-dice-and-led-dice-vault/pica,DRAGON FORGED - Polyhedral Dice and LED Dice Vault,Our vision is to create the highest quality RPG dice and cases with the largest selection of colors,Tabletop Games,$118 USD raised 1%,Ended
47,https://www.indiegogo.com/projects/design-eye-the-graphic-design-education-game/pica,Design Eye: The Graphic Design Education Game,A creative game for people who have great ideas.,Tabletop Games,"$1,200 USD raised 6%",Ended
48,https://www.indiegogo.com/projects/smart-chess-a-revolution-of-chess-game/pica,Smart Chess - A Revolution of Chess Game,Chess board built with LED and sensors. Can connect to the internet and powered by AI.,Tabletop Games,$276 USD raised 1%,Ended
49,https://www.indiegogo.com/projects/endworld-wanderer-s-guide/pica,Endworld - Wanderer's Guide,A fan-made post-apocalyptic overhaul for Dungeons and Dragons 5th edition,Tabletop Games,$288 USD raised 12%,Ended
50,https://www.indiegogo.com/projects/tinyfeats-activity-mat-for-mini-toy-cars/pica,TinyFeats: Activity Mat for Mini Toy Cars,Fund production for this awesome kids toy and bring happiness to little drivers everywhere.,Tabletop Games,$176 USD raised 9%,Ended
51,https://www.indiegogo.com/projects/driwe-the-game/pica,DriWe: The Game,"DriWe: The Game is a great tabletop game, a treasure hunt around the city, looking for happiness!",Tabletop Games,"€1,441 EUR raised 48%",Ended
52,https://www.indiegogo.com/projects/artist-playing-cards-in-ink-tea-and-alcohol--2/pica,"Artist Playing Cards in Ink, Tea and Alcohol",52 Unique paintings made in ink and tea - created over 10 years! Collect some affordable art!,Tabletop Games,"£36,811 GBP raised 303%",
53,https://www.indiegogo.com/projects/bye-bye-virus-game/pica,Bye Bye Virus Game,"Find yourself laughing at panic buys, declaring new rules while stocking up on items to be safe.",Tabletop Games,"$9,420 SGD raised 181%",
54,https://www.indiegogo.com/projects/endless-realms-tome-of-spirits-rpg-supplement/pica,Endless Realms: Tome of Spirits RPG Supplement,"Tome of Spirits is our first Tabletop RPG Supplement, and your gateway to the world of the spirits.",Tabletop Games,"$10,658 CAD raised 123%",
55,https://www.indiegogo.com/projects/mokuru-card-game-by-jf/pica,MOKURU CARD GAME by JF,"A new type of board game that puts your mind, hands even friendship to the test.",Tabletop Games,"$940,014 HKD raised 1,839%",
56,https://www.indiegogo.com/projects/prettycoolquizgame-trivia-game-for-30-somethings/pica,prettycoolquizgame - trivia game for 30-somethings,"Think Trivial Pursuit meets Sorry and Uno, with a pinch of Cards Against Humanity",Tabletop Games,"$3,520 USD raised 15%",Ended
57,https://www.indiegogo.com/projects/renegade-scout-retro-miniatures-rules/pica,Renegade Scout - Retro miniatures rules,"Retro wargaming rules compatible with the British ""grim future"" rules from 1987",Tabletop Games,$615 USD raised 21%,Ended
58,https://www.indiegogo.com/projects/trade-war-card-game/pica,Trade War Card Game,'End' the  trade war and engage in world politics in a light-hearted manner.,Tabletop Games,$456 SGD raised 46%,Ended
59,https://www.indiegogo.com/projects/mini-blitz-gen-5/pica,Mini Blitz Gen 5,Card based table top action using Lego Minifigs and your creativity.,Tabletop Games,$421 USD raised 23%,Ended
60,https://www.indiegogo.com/projects/echoes-of-eternity-larp/pica,Echoes of Eternity Larp,This funding is for the Echoes of Eternity Larp starting soon in Florida.,Tabletop Games,"$1,985 USD raised 40%",Ended
61,https://www.indiegogo.com/projects/potus--2/pica,POTUS,A Family Card Game on US Politics,Tabletop Games,"€1,628 EUR raised 16%",Ended
62,https://www.indiegogo.com/projects/beasts--4/pica,Beasts,"A 2-6 player take-that style elimination game of near-extinct beasts, dodos, and catastrophic fun!",Tabletop Games,"$4,315 USD raised 103%",
