,project_link,title,description,card_category,amt_raised,days_left
919,https://www.indiegogo.com/projects/hiking-around-the-world/pica,Hiking around the world,Hiking around the world,Travel & Outdoors,$0 CAD raised 0%,Ended
920,https://www.indiegogo.com/projects/first-adaptive-snowboards-in-chile/pica,FIRST ADAPTIVE SNOWBOARDS IN CHILE,We need two adaptive snowboards to allow more people with disabilities to enjoy Chile's slopes.,Travel & Outdoors,$905 USD raised 9%,Ended
921,https://www.indiegogo.com/projects/moocha-world-s-most-versatile-sleeping-pillow/pica,MOOCHA World's most versatile sleeping pillow.,You will never run out of space while  backpacking and of course you will sleep well.,Travel & Outdoors,$314 USD raised 9%,Ended
922,https://www.indiegogo.com/projects/zoocoro-the-cute-adorable-smart-night-lights/pica,ZOOCORO - The Cute Adorable Smart Night Lights,"The portable, battery powered night LED light  that can offer a range of colors, sounds and effects.",Travel & Outdoors,"$1,693 USD raised 7%",Ended
923,https://www.indiegogo.com/projects/hotel-pic-maia-retrofit-s-project-draft/pica,Hotel Pic Maià retrofit's project draft,Turn an old low-cost hotel into the highest best altitude accommodation for athletes in the Pyrenees,Travel & Outdoors,€0 EUR raised 0%,Ended
924,https://www.indiegogo.com/projects/jna-backpack-convenient-easy-store-fashionable/pica,"JNA backpack - convenient, easy store, fashionable","JNA BP-501 quick access backpack - convenient, easy store,  creative, secure, strong and fashionable",Travel & Outdoors,$0 USD raised 0%,Ended
925,https://www.indiegogo.com/projects/tropoo-app-for-discovering-creating-experiences/pica,Tropoo: App for Discovering & Creating Experiences,Create the best tours for travelers who waste long time in planning & finding the best experiences,Travel & Outdoors,$0 USD raised 0%,6 days left
926,https://www.indiegogo.com/projects/next-selfie-stick-the-all-in-1-travel-gadget/pica,Next Selfie Stick - The All-in-1 Travel Gadget,Sleek. Innovative. Multi-functional. Selfie Stick,Travel & Outdoors,"€3,069 EUR raised 6%",Ended
927,https://www.indiegogo.com/projects/carrycado-the-travellers-tracking-device-and-app/pica,CarryCado - The travellers tracking device and app,"Lose track of time, not your luggage with our smart tracking device and platform.",Travel & Outdoors,£151 GBP raised 0%,Ended
928,https://www.indiegogo.com/projects/help-us-grow-stay-with-stella/pica,Help Us Grow Stay with Stella,For cat lovers that love to travel.,Travel & Outdoors,$0 USD raised 0%,Ended
929,https://www.indiegogo.com/projects/baggym-world-s-first-gym-backpack/pica,BagGym - World’s First Gym Backpack,"Take your gym wherever you go! Set up in 10 seconds and work out everywhere, anytime.",Travel & Outdoors,€0 EUR raised 0%,Ended
930,https://www.indiegogo.com/projects/doncierge-your-digital-concierge/pica,DonCierge - Your Digital Concierge,A Digital Concierge that will show your guests around and ensure they have the best stay possible,Travel & Outdoors,$0 USD raised 0%,Ended
931,https://www.indiegogo.com/projects/driftr-the-first-social-app-for-vandwellers/pica,Driftr -The First Social App for Vandwellers,The Driftr app connects you with fellow vanlifers nearby to plan trips and organize meetups.,Travel & Outdoors,"$2,653 USD raised 13%",Ended
932,https://www.indiegogo.com/projects/self-inflating-outdoor-adventure-bags/pica,Self inflating outdoor adventure Bags,These bags stay afloat? Yes they keep your gear dry at any time,Travel & Outdoors,"$2,940 HKD raised 3%",Ended
933,https://www.indiegogo.com/projects/magnicushion/pica,MagniCushion,A cushion that can connect with each other via its strong magnets.,Travel & Outdoors,"€13,036 EUR raised 143%",
934,https://www.indiegogo.com/projects/honu-nasa-inspired-cooling-pack-for-hot-weather/pica,Honu: NASA-Inspired Cooling Pack for Hot Weather,Feel up to 20°F cooler with the Honu cooling backpack. Designed specifically for hot environments.,Travel & Outdoors,"$26,040 USD raised 174%",
935,https://www.indiegogo.com/projects/the-coby-s-all-in-one-portable-cooler-and-ac-unit/pica,The Coby’s: All-in-one Portable Cooler and AC Unit,Keep your Food & Beverages chilled/warm and the immediate surroundings air-conditioned,Travel & Outdoors,$0 USD raised 0%,30 days left
936,https://www.indiegogo.com/projects/mobo-the-most-versatile-anti-theft-backpack/pica,MOBO: The Most Versatile Anti-Theft Backpack,"Built for those on the go. Quality , Comfort , Security , Versatility",Travel & Outdoors,$553 USD raised 3%,Ended
