,project_link,title,description,card_category,amt_raised,days_left
28,https://www.indiegogo.com/projects/creepsters-an-86-page-horror-comic-book/pica,CREEPSTERS! An 86-page horror comic book.,Max must save his sister when the sinister CREEPSTERS wreak havoc on the small town of Perdida Cove.,Comics,"$10,256 USD raised 2,051%",11 days left
29,https://www.indiegogo.com/projects/forbidden-issue-2-the-hunt/pica,Forbidden Issue 2 - The Hunt,There is no turning back. David Hunter reveals his true identity and races to locate and destroy...,Comics,$85 USD raised 17%,28 days left
30,https://www.indiegogo.com/projects/professor-dario-bava-orgy-of-the-blood-freaks/pica,Professor Dario Bava: Orgy Of The Blood Freaks!,The Professor battles a sexy blood cult summoning psychedelic horrors from beyond the grave!,Comics,"$7,339 USD raised 73%",9 days left
31,https://www.indiegogo.com/projects/aaron-lopresti-s-wraith-of-god-graphic-novel/pica,AARON LOPRESTI'S:  WRAITH OF GOD GRAPHIC NOVEL,In 1883 a mysterious hero with a dark past hunts monsters and delivers violent justice.,Comics,"$109,382 USD raised 2,111%",
32,https://www.indiegogo.com/projects/big-cats-a-comic-with-queer-history/pica,Big Cats : A comic with queer history,"Preorder a book about Big Cats and queer history, or a shirt about grief, while supporting liz yerby",Comics,$435 USD raised 14%,12 days left
33,https://www.indiegogo.com/projects/gemini-jump/pica,GEMINI JUMP,Action packed adventure of twin sisters taking on evil and fighting to save a dying people!,Comics,"$1,669 USD raised 334%",2 days left
34,https://www.indiegogo.com/projects/thomas-valiant/pica,Thomas Valiant,"A disgraced superhero brings together a new team, in the hopes of reclaiming the title of ""hero""",Comics,"$43,336 USD raised 2,246%",
35,https://www.indiegogo.com/projects/tom-defalco-ron-frenz-s-the-r-i-g-h-t-project/pica,Tom DeFalco & Ron Frenz's The R.I.G.H.T. Project,A special comic book featuring a spectacular superhero for anyone who sincerely loves superheroes!,Comics,"$9,477 USD raised 379%",31 hours left
36,https://www.indiegogo.com/projects/deadskins-1-5-a-horror-comedy-western/pica,DEADSKINS! 1-5. A horror comedy western,"""Blazing Saddles"" meets ""The Walking Dead."" 48-page square-bound collection for mature readers.",Comics,"$14,218 USD raised 176%",
37,https://www.indiegogo.com/projects/florida-man-graphic-novel-volume-one/pica,Florida Man Graphic Novel - Volume One,"FLORIDA MAN! The hilarious tales of a larger than life figure from the magical land of Florida, USA",Comics,"$35,635 USD raised 403%",
38,https://www.indiegogo.com/projects/charlie-s-london-from-east-lane-to-the-limelight/pica,Charlie's London: From East Lane to the Limelight,The streets that shaped the life of a legend were not always black and white!,Comics,"£41,401 GBP raised 302%",
39,https://www.indiegogo.com/projects/ascension-sci-fi-thriller-graphic-novel-book-1--2/pica,ASCENSION - Sci-Fi Thriller - Graphic Novel Book 1,"The end of death, disease, pain, and suffering. All you have to do is accept the terms of service.",Comics,$95 USD raised 19%,38 days left
40,https://www.indiegogo.com/projects/fatl/pica,FATL,A space exterminator uncovers an infestation with a sinister twist.,Comics,"$98,505 USD raised 1,035%",
41,https://www.indiegogo.com/projects/lady-alchemy-mutus-liber-graphic-novel/pica,LADY ALCHEMY: MUTUS LIBER Graphic Novel,A NYC performer discovers her true purpose and the hidden truths of the world through Alchemy,Comics,"$54,965 USD raised 315%",
42,https://www.indiegogo.com/projects/marked-by-andy-radbourne-a-228-page-graphic-novel/pica,MARKED by Andy Radbourne A 228 Page Graphic Novel,He has carved a path of blood throughout history bringing a brutal death to the wicked.,Comics,£253 GBP raised 51%,30 days left
43,https://www.indiegogo.com/projects/usassassin-book-iii-graveyard-shift--2/pica,USAssassin Book III: Graveyard Shift,"USAssassin recruits an all-new team to take on the world's greatest threat, Graveyard Shift!",Comics,"$44,320 USD raised 8,369%",
44,https://www.indiegogo.com/projects/roswell-texas-rides-again/pica,"Roswell, Texas Rides Again","Full color, hard bound limited edition of the alt-history sci-fi romp from Big Head Press.",Comics,"$1,132 USD raised 11%",21 days left
45,https://www.indiegogo.com/projects/thomas-morya-wizard-for-hire--2/pica,Thomas Morya - Wizard for Hire,Thomas Morya: Wizard For Hire is the ultimate urban fantasy.,Comics,"$19,231 USD raised 247%",
46,https://www.indiegogo.com/projects/zagor-shadow-of-the-vampire-graphic-novel/pica,"ZAGOR: SHADOW OF THE VAMPIRE, graphic novel","Zagor faces the creature of the night, Baron Rakosi! Two complete stories, 530 full-color pages!",Comics,"$7,978 USD raised 100%",
47,https://www.indiegogo.com/projects/doctor-alpha-miracle-child-graphic-novel/pica,Doctor Alpha: Miracle Child Graphic Novel,Dr. Alpha is one of the most dangerous supervillains in the galaxy...but only one of them.,Comics,"$54,530 USD raised 126%",
48,https://www.indiegogo.com/projects/black-tiger-hidden-dragon-vol-1--2/pica,Black Tiger: Hidden Dragon Vol. 1,The Tigress returns with more bone-crushing kung fu!,Comics,"$12,943 USD raised 2,304%",
