,project_link,title,description,card_category,amt_raised,days_left
90,https://www.indiegogo.com/projects/molly-the-film/pica,Molly : The Film,A WW1 short film by Gülnigar Nurhikim & USC School of Cinematic Arts MFA Team,Film,$370 USD raised 7%,27 days left
91,https://www.indiegogo.com/projects/artist-unknown/pica,Artist Unknown,Come join the Artist Unknown team in finishing their queer action rom com,Film,"$2,394 USD raised 16%",25 days left
92,https://www.indiegogo.com/projects/cyber-heist/pica,Cyber Heist,"A fail-proof plan for robbery, turned out to be the perfect con ever pulled.",Film,$250 CAD raised 1%,46 days left
93,https://www.indiegogo.com/projects/youth-short-film/pica,Youth - Short Film,"It's a summer night in 98'. For two teen girls, this is everything. Because tomorrow it all changes.",Film,$655 USD raised 22%,27 days left
94,https://www.indiegogo.com/projects/bye-son-the-horror-feature-film/pica,"Bye, Son - the Horror Feature Film!","Six friends, the camping trip of a lifetime, and a creature that doesn't want them there...",Film,"$3,925 USD raised 6%",5 days left
95,https://www.indiegogo.com/projects/stasis-short-film/pica,STASIS - Short Film,"A short dance film, exploring our relationship with time, nature and the uncertainty of the future.",Film,£860 GBP raised 14%,23 days left
96,https://www.indiegogo.com/projects/miles-morales-spider-man-a-new-beat--2/pica,Miles Morales Spider-Man: A New Beat,The mantle is passed! and it's time for a new Spider-Man to rise and protect the city!,Film,$153 USD raised 0%,52 days left
97,https://www.indiegogo.com/projects/thesis-film-project-anamnesis/pica,Thesis Film Project: Anamnesis,"Fundraising campaign for my thesis short fiction film ""Anamnesis.""",Film,"$1,340 USD raised 34%",31 days left
98,https://www.indiegogo.com/projects/small-things-a-mental-health-short-film/pica,Small Things: A Mental Health Short Film,A college girl on the verge of a mental health crisis finds support from an unexpected source.,Film,"$1,644 USD raised 28%",23 days left
99,https://www.indiegogo.com/projects/auto-repair-short-film/pica,'Auto-Repair' - Short Film,"Dreams are a fragile thing. For many, the American dream is the most delicate of them all.",Film,"$1,155 USD raised 23%",25 days left
100,https://www.indiegogo.com/projects/old-friends-a-dogumentary-finishing-funds/pica,OLD FRIENDS a dogumentary - Finishing Funds,"OLD FRIENDS, NEW HOME...the paw-inspiring documentary about the Old Friends Senior Dog Sanctuary",Film,"$5,941 USD raised 30%",2 days left
101,https://www.indiegogo.com/projects/thorn-of-rose-short-film/pica,Thorn of Rose - Short Film,Thorn of Rose is a hardcore action/drama full of gore! Punk rock! And feminism!,Film,$550 AUD raised 37%,15 days left
102,https://www.indiegogo.com/projects/keep-it-a-secret-a-feature-film-documentary/pica,Keep It A Secret a Feature Film Documentary,Funding campaign: Keep It A Secret the true story of the dawn of Irish surfing.,Film,"$24,380 USD raised 106%",
103,https://www.indiegogo.com/projects/toni-mamie-connie-short-film/pica,Toni. Mamie. Connie. Short Film,Three African American women breaking barriers one home run at a time.,Film,$225 USD raised 5%,28 days left
104,https://www.indiegogo.com/projects/wake-up-call--11/pica,Wake Up Call,An Elon BFA thesis horror film.,Film,$220 USD raised 7%,25 days left
105,https://www.indiegogo.com/projects/annexed-a-short-film-by-paul-cosby/pica,"ANNEXED, A Short Film by Paul Cosby","Learn how to found your own nation by funding our short film, ANNEXED!",Film,$520 USD raised 35%,30 hours left
106,https://www.indiegogo.com/projects/the-naughty-list--3/pica,The Naughty List,The Naughty List is a fun horror short centered around a family gathering that doesn't go as planned,Film,"$1,620 USD raised 20%",34 days left
107,https://www.indiegogo.com/projects/documentary-memoria-colectiva/pica,Documentary: Memoria Colectiva,Documentary about the people who lived through the Peruvian internal armed conflict (1980-2000),Film,€325 EUR raised 65%,24 days left
108,https://www.indiegogo.com/projects/nochebuena-a-latinx-christmas-feature-film/pica,Nochebuena : A LatinX Christmas Feature Film,"One too many cups of coquito, and a second chance at first love.",Film,"$2,660 USD raised 11%",25 days left
109,https://www.indiegogo.com/projects/heavy-duty-man/pica,Heavy Duty Man,A Grindhouse Film with a Heavy Duty Hero.,Film,"$1,065 USD raised 213%",56 days left
110,https://www.indiegogo.com/projects/color/pica,Color,A USC Thesis Film,Film,"$1,645 USD raised 33%",9 days left
