,project_link,title,description,card_category,amt_raised,days_left
58,https://www.indiegogo.com/projects/quantum-debt--2/pica,Quantum Debt,a show about student debt rooted in quantum mechanic concepts,Dance & Theater,$110 USD raised 2%,13 days left
59,https://www.indiegogo.com/projects/locally-grown/pica,Locally Grown,"Locally Grown, a festival of homemade performance",Dance & Theater,$495 USD raised 12%,Ended
60,https://www.indiegogo.com/projects/reinvention-of-disco-with-frenchie-davis/pica,REINVENTION OF DISCO with FRENCHIE DAVIS!,REINVENTION OF DISCO w/ Broadway Star FRENCHIE DAVIS-April 24 | 8PM | Edgewater Casino-Vancouver,Dance & Theater,$441 CAD raised 15%,Ended
61,https://www.indiegogo.com/projects/berlin-international-youth-theatre--3/pica,Berlin International Youth Theatre,The Spring 2015 original production of the Berlin International Youth Theatre!,Dance & Theater,€402 EUR raised 80%,Ended
62,https://www.indiegogo.com/projects/help-alaja-dance-2-0/pica,Help Alaja Dance 2.0!,I have been accepted into my dream dance company. Ballet West! Please help me fund my trip!,Dance & Theater,"$4,330 USD raised 79%",Ended
63,https://www.indiegogo.com/projects/something-precious-a-musical-with-a-purpose/pica,Something Precious: a musical with a purpose,Help us make a difference!,Dance & Theater,$345 USD raised 46%,Ended
64,https://www.indiegogo.com/projects/help-michael-dardant-compete-at-fism-in-italy/pica,Help Michael Dardant compete at FISM in Italy!,"Send Michael Dardant to the World Championship of Magic (F.I.S.M.) in Rimini, Italy this summer!",Dance & Theater,"$7,130 USD raised 71%",Ended
65,https://www.indiegogo.com/projects/autumn-s-summer-ballet-training/pica,Autumn's Summer Ballet Training,I'm 15 and I hope I will be blessed to  continue studying ballet over the summer with some help,Dance & Theater,$6 USD raised 0%,Ended
66,https://www.indiegogo.com/projects/derby-day/pica,Derby Day,How much would you wager to keep your family together?,Dance & Theater,"$7,445 USD raised 37%",Ended
67,https://www.indiegogo.com/projects/pop-up-penny-pinchers/pica,Pop-Up Penny Pinchers,Flick & Julie are heading to the Edinburgh Fringe and the Mega Bus ain't free...,Dance & Theater,£210 GBP raised 11%,Ended
68,https://www.indiegogo.com/projects/full-time-comedy-venue-with-we-are-funny-project/pica,Full Time Comedy Venue with We Are Funny Project,"Let's Create A New Live Comedy Venue for London. Produce our Shows, Podcast Theatre, Create Laughter",Dance & Theater,"£18,414 GBP raised 20%",Ended
69,https://www.indiegogo.com/projects/sexpelliarmus-ii/pica,Sexpelliarmus II,Help cover production costs for Hysteria Machines' production of Sexpelliarmus II,Dance & Theater,$760 USD raised 15%,Ended
70,https://www.indiegogo.com/projects/house-30/pica,HOUSE 30,"HOUSE #30 Original solo theatre filled with island lore, ghost stories, physicality, humor & heart.",Dance & Theater,"$5,069 USD raised 68%",Ended
71,https://www.indiegogo.com/projects/the-founding-of-the-norm-foster-theatre-festival/pica,The Founding of The Norm Foster Theatre Festival!,Humour with Heart.,Dance & Theater,"$11,680 CAD raised 22%",Ended
72,https://www.indiegogo.com/projects/intencity-to-nationals--2/pica,IntenCity To Nationals!!,We are a small company with big dreams and big talent.  Can you help? How can we help you?,Dance & Theater,$85 USD raised 2%,Ended
73,https://www.indiegogo.com/projects/a-live-band-for-our-house-the-musical/pica,A Live Band for Our House the Musical,Help a Runcorn performing arts charity to pay for  a live band for their production of 'Our House',Dance & Theater,£132 GBP raised 5%,Ended
74,https://www.indiegogo.com/projects/because-you-re-not-a-new-play/pica,Because You're Not- A New Play,"""Because You're Not"" A New Play, is going to the Island Fringe Festival.",Dance & Theater,"$1,402 USD raised 47%",Ended
