,story,story_txt,img_len,video_len,campaign_count,campaign_city,url
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><h2><strong>Giallo Disco Records</strong></h2>
<p><strong><br/></strong>Is a limited 12"" and Digital record label dedicated to the genre of 'Horror Disco' - A style of music taking influence from Disco, Italo, House, New Beat, Techno and the horror soundtracks of the 70s and 80s.</p>
<p> </p>
<h3>GD002 - Antoni Maiovvi - Stockholm Synthdrone EP</h3>
<p style=""margin-bottom: 0cm;"">After the success of our first campaign to start the label, Giallo Disco return with gd002: Antoni Maiovvi – Stockholm Synthdrone EP</p>
<p style=""margin-bottom: 0cm;"">This is a pre-order campaign, digital release will be available immediately, 12"" release date will be November 26th.</p>
<p style=""margin-bottom: 0cm;""> </p>
<p style=""margin-bottom: 0cm;"">As with last time, we offer the 12” version &amp; Digital Download (including delivery) together exclusively to our customers for only $20 / £13 / EUR15 – This is the cheapest way to get the record.</p>
<p style=""margin-bottom: 0cm;""><br/>or an immediate download of the EP for $7</p>
<p style=""margin-bottom: 0cm;"">But not only that, we are offering some special perks, only through us...</p>
<p style=""margin-bottom: 0cm;""><strong>SPECIAL OFFER 1</strong></p>
<p style=""margin-bottom: 0cm;"">for $30 you will receive the 12”, the Digital Download (via code through bandcamp) and a limited edition CD of the compilation “French Synth Lovers” containing exclusive tracks by Antoni Maiovvi, Soma Holiday, Art &amp; Technique, X-Ray Pop and Philippe Laurent (AKA Hot Bip)</p>
<p style=""margin-bottom: 0cm;""><strong>SPECIAL OFFER 2</strong></p>
<p style=""margin-bottom: 0cm;"">for $30 you can have the 12”, the Digital Download (via code through bandcamp) and a CD version of Antoni Maiovvi's 3<sup>rd</sup> album “The Thorns Of Love”</p>
<p style=""margin-bottom: 0cm;""><strong>SPECIAL </strong><strong>OFFER 3</strong></p>
<p style=""margin-bottom: 0cm;"">in addition for $40 you can have the 12”, The digital download (via bandcamp) and Antoni Maiovvi's 3<sup>rd</sup> album “The Thorns Of Love” on 2 x 12”</p>
<p style=""margin-bottom: 0cm;""><strong><strong>SPECIAL </strong>OFFER 4</strong></p>
<p style=""margin-bottom: 0cm;"">also for $40 you can pre-order the new 12"", recieve the digital download (via bandcamp) AND recieve one of the last copies of giallo disco records' first release the <strong>Black Gloves EP</strong></p>
<h3 style=""margin-bottom: 0cm;"">About The EP</h3>
<p style=""margin-bottom: 0cm;"">From within fog and street lamps, Giallo Disco Records return continuing their journey into the mouth of madness with Antoni Maiovvi's Stockholm Synthdrone EP. Six tracks of sleazed out voodoo soundtracks for the dancefloors of no named clubs in strange cities. Including remixes by <strong>Cage &amp; Aviary’s </strong>(DFA / The Walls Have Ears)<strong> Jamie Paton,</strong> New York Bloodwave pioneer <strong>Mircalla</strong> (Phantasma Disques) and Giallo Disco's own <strong>Vercetti Technicolor.</strong></p>
<p style=""margin-bottom: 0cm;""><em><strong>Darkroom</strong></em>'s electro-tech slimes along the floor like leather clad ectoplasmic spectres, furthering Maiovvi's own New Beat / Early Detroit fetish. <em><strong>Prisoner Nightdrive</strong></em> is a slow motion cinematic epic. Brooding FM Bass and polyrhythmic arps recall John Carpenter at his most tense. <strong><em>Voodoo Voodoo'</em></strong>s Frizzi-Does-Dirty-House atmospheres could bring the dead back to life through battered floor toms, occult chants and a ghostly piano seemingly detuning itself. Lastly on the 12” EP is a dubbed out rework of Darkroom by Cage &amp; Aviary’s Jamie Paton, right for a subtle and sordid place at 3am for those about to become lovers...</p>
<p style=""margin-bottom: 0cm;"">On the digital only version, we include two more remixes, first up a darkwave re-imagining of Prisoner Nightdrive by New York's Mircalla and a futurist 606 terror-tech remix of Voodoo Voodoo by Vercetti Technicolor</p>
<p style=""margin-bottom: 0cm;""><strong>Limited to 200 Copies</strong></p>
<p style=""margin-bottom: 0cm;""> </p>
<h3 style=""margin-bottom: 0cm;"">Tracklist</h3>
<p style=""margin-bottom: 0cm;"">Antoni Maiovvi – Stockholm Synthdrone EP (Vinyl Edition)</p>
<p style=""margin-bottom: 0cm;"">A1 – Darkroom</p>
<p style=""margin-bottom: 0cm;"">A2 – Prisoner Nightdrive</p>
<p style=""margin-bottom: 0cm;"">B1 – Voodoo Vodoo</p>
<p style=""margin-bottom: 0cm;"">B2 – Darkroom (Jamie Paton Dub Mix)</p>
<p style=""margin-bottom: 0cm;""> </p>
<p style=""margin-bottom: 0cm;"">Antoni Maiovvi – Stockholm Synthdrone EP (Digital Version)</p>
<p style=""margin-bottom: 0cm;"">01 – Darkroom</p>
<p style=""margin-bottom: 0cm;"">02 – Prisoner Nightdrive</p>
<p style=""margin-bottom: 0cm;"">03 – Voodoo Voodoo</p>
<p style=""margin-bottom: 0cm;"">04 – Darkroom (Jamie Paton Dub)</p>
<p style=""margin-bottom: 0cm;"">05 – Prisoner Nightdrive (Mircalla Remix)</p>
<p style=""margin-bottom: 0cm;"">06 – Voodoo Voodoo (Vercetti Technicolor's Space Voodoo Remix)</p>
<p> </p></div>","Giallo Disco Records
Is a limited 12"" and Digital record label dedicated to the genre of 'Horror Disco' - A style of music taking influence from Disco, Italo, House, New Beat, Techno and the horror soundtracks of the 70s and 80s.
 
GD002 - Antoni Maiovvi - Stockholm Synthdrone EP
After the success of our first campaign to start the label, Giallo Disco return with gd002: Antoni Maiovvi – Stockholm Synthdrone EP
This is a pre-order campaign, digital release will be available immediately, 12"" release date will be November 26th.
 
As with last time, we offer the 12” version & Digital Download (including delivery) together exclusively to our customers for only $20 / £13 / EUR15 – This is the cheapest way to get the record.
or an immediate download of the EP for $7
But not only that, we are offering some special perks, only through us...
SPECIAL OFFER 1
for $30 you will receive the 12”, the Digital Download (via code through bandcamp) and a limited edition CD of the compilation “French Synth Lovers” containing exclusive tracks by Antoni Maiovvi, Soma Holiday, Art & Technique, X-Ray Pop and Philippe Laurent (AKA Hot Bip)
SPECIAL OFFER 2
for $30 you can have the 12”, the Digital Download (via code through bandcamp) and a CD version of Antoni Maiovvi's 3rd album “The Thorns Of Love”
SPECIAL OFFER 3
in addition for $40 you can have the 12”, The digital download (via bandcamp) and Antoni Maiovvi's 3rd album “The Thorns Of Love” on 2 x 12”
SPECIAL OFFER 4
also for $40 you can pre-order the new 12"", recieve the digital download (via bandcamp) AND recieve one of the last copies of giallo disco records' first release the Black Gloves EP
About The EP
From within fog and street lamps, Giallo Disco Records return continuing their journey into the mouth of madness with Antoni Maiovvi's Stockholm Synthdrone EP. Six tracks of sleazed out voodoo soundtracks for the dancefloors of no named clubs in strange cities. Including remixes by Cage & Aviary’s (DFA / The Walls Have Ears) Jamie Paton, New York Bloodwave pioneer Mircalla (Phantasma Disques) and Giallo Disco's own Vercetti Technicolor.
Darkroom's electro-tech slimes along the floor like leather clad ectoplasmic spectres, furthering Maiovvi's own New Beat / Early Detroit fetish. Prisoner Nightdrive is a slow motion cinematic epic. Brooding FM Bass and polyrhythmic arps recall John Carpenter at his most tense. Voodoo Voodoo's Frizzi-Does-Dirty-House atmospheres could bring the dead back to life through battered floor toms, occult chants and a ghostly piano seemingly detuning itself. Lastly on the 12” EP is a dubbed out rework of Darkroom by Cage & Aviary’s Jamie Paton, right for a subtle and sordid place at 3am for those about to become lovers...
On the digital only version, we include two more remixes, first up a darkwave re-imagining of Prisoner Nightdrive by New York's Mircalla and a futurist 606 terror-tech remix of Voodoo Voodoo by Vercetti Technicolor
Limited to 200 Copies
 
Tracklist
Antoni Maiovvi – Stockholm Synthdrone EP (Vinyl Edition)
A1 – Darkroom
A2 – Prisoner Nightdrive
B1 – Voodoo Vodoo
B2 – Darkroom (Jamie Paton Dub Mix)
 
Antoni Maiovvi – Stockholm Synthdrone EP (Digital Version)
01 – Darkroom
02 – Prisoner Nightdrive
03 – Voodoo Voodoo
04 – Darkroom (Jamie Paton Dub)
05 – Prisoner Nightdrive (Mircalla Remix)
06 – Voodoo Voodoo (Vercetti Technicolor's Space Voodoo Remix)",0.0,0,"4 Campaigns
                |","Berlin, Germany",https://www.indiegogo.com/projects/giallo-disco-002-antoni-maiovvi-stockholm-synthdrone-ep/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><div>
<h3>Gnome Grown wnts to go in the studio!</h3>
<p>This campaign has been launched to help members of Gnome Grown get into a studio and record a album.</p>
<p>When you contribute to the campaign you are giving small band with a big sound the chance to be heard. Gnome grown is a Northern Virginia based  band with huge talent.</p>
<p> </p>
<p>The $2,000 will go towards a professinal studio recording. If the goal is not reached then a Demo will be recorded professionally with a handful of songs. </p>
If you cannot contribute but want to help, spread this campaign by sharing on facebook and share the videos from youtube. It is a great way to be apart of this campaign.</div>
<div> </div>
<div> </div>
<p>Thank you</p>
<p>Gnome Grown</p></div>","Gnome Grown wnts to go in the studio!
This campaign has been launched to help members of Gnome Grown get into a studio and record a album.
When you contribute to the campaign you are giving small band with a big sound the chance to be heard. Gnome grown is a Northern Virginia based  band with huge talent.
 
The $2,000 will go towards a professinal studio recording. If the goal is not reached then a Demo will be recorded professionally with a handful of songs. 
If you cannot contribute but want to help, spread this campaign by sharing on facebook and share the videos from youtube. It is a great way to be apart of this campaign.
 
 
Thank you
Gnome Grown",0.0,0,"1 Campaign
                |","Reston, United States",https://www.indiegogo.com/projects/get-gnome-grown-in-the-studio/pica
0,"<div class=""routerContentStory-storyBody"" data-v-1df7bf5a=""""><div>
<p><strong> </strong></p>
<p><img alt=""http://i39.tinypic.com/27x3zs.png"" class=""lazy"" data-src=""http://i39.tinypic.com/27x3zs.png"" src="""" style="""" title=""Map of Shira E 2013 Tour!""/></p>
<p><strong>ABOUT SHIRA E</strong> </p>
<p>Hello wild &amp; beautiful people! My name is Shira E &amp; I am a Brooklyn-based musician, poet &amp; visual artist. I play electro-soul through the roaring mouths of electric guitars, a sampler, &amp; nutritiously thick beats. I've released albums independently for a decade &amp; opened for TuNe-YaRdS, Coco Rosie, &amp; Mirah. Music is what connects me to the hearts of strangers. There are times when I am writing a song that I am sent soaring, weightless, into utter aliveness. </p>
<p>I have been ferociously &amp; independently producing art on my own for over 10 years. While that’s meant an intimacy with my fans that is heart-nourishing, as well as complete control over my sound, it has also meant limited resources, lack of funding for production, promotion &amp; shipping, &amp; often, compiling CDs on my bedroom floor.</p>
<p>As an artist, I am in so many good ways never satisfied. From my core I feel a whisper: <em>evolve. </em>In the last year, I have taken numerous leaps, from learning a brand new instrument, to writing a new record swimming with sounds I had only dreamt of, to recording my first studio album “Shouts &amp; Sparks” decked with the care &amp; glitter it deserves.  </p>
<p>The album is done, &amp; it shines. “Shouts &amp; Sparks” is 7 bold tracks from the ocean floor of my chest to the tippy-rooftop of my imaginings. It is experimental &amp; gentle with its raw. </p>
<p><strong>I have no label. I need <em>your</em> help to get “Shouts &amp; Sparks” printed &amp; produced. I need your push to send me on my first solo cross-country tour (2 months from East to West &amp; back) to promote this music.</strong> I want to reach you, to sing to you in your living room as well as the ballrooms, in every city you desire. This tour is a step into the life I dream of, a life as a touring artist; it’s a commitment to push myself further than I’ve ever gone before.  </p>
<p><br/><strong>ABOUT THE PROJECT</strong></p>
<p>I need to raise $8,000 to put “Shouts &amp; Sparks” in your hands &amp; to send me out on the road. So much goes into making a record. I worked with the incredibly talented James Zaner of Blue Jay Studios &amp; I am buzzing with pride at our collaboration. Now I just need the funding to print, produce, ship, &amp; promote the album independently.</p>
<p>I also worked with the incredible photographer Alessandra Genovese &amp; the unparalleled visual artist &amp; designer (&amp; cousin!) Daniel Benayun on album art. What they've created is so delicious, so hot air balloon bright. I need to pay Daniel for his incredible promotional design, which includes posters &amp; a limited edition art book of my poems &amp; drawings.  </p>
<p><strong>To tour this great country requires funding. There are endless expenses on the road from lodging to gas to renting necessary transportation. But just imagine: a $40 donation fills the gas tank from Cincinnati, OH to Ann Arbor, MI. (Check out the map above to see where your donation could send me!) <em>You </em>will be adding shows to my tour, putting wind in my sails &amp; launching me for two brilliant months on the road.</strong></p>
<p><strong> </strong></p>
<p><strong>ABOUT THE PERKS</strong></p>
<p>Art guru Daniel and I have brewed up an array of shimmering treats to thank you for your financial support of this project. <strong>Everything from</strong> <strong>2-sided signed posters, to a limited edition art book of my poems alongside never-seen-before drawings (with a personalized fortune right from Shira E’s pen to you), to a “creativity party” on Skype where we can dance &amp; share a dream or two, to an unforgettable, intimate house show in your city!</strong></p>
<p>Every single donation, of any amount, is truly appreciated &amp; will be put to good use. In etymology, to inspire literally means “to fill (the mind, heart, with grace)” &amp; “to prompt or induce someone to do something” &amp;“to animate with purpose.” So often it is the artist that is seen as the inspiration, but within these definitions we can see the living symbiosis of giving. Your donation will fill me with grace, prompt me on my path, &amp; enliven me with purpose &amp; (literal) direction, as I head out on the open road with a sonic spark in my hands.  </p>
<p>This is it! Where I say, ""just one more thing."" Tell your friends. Tell your co-workers.  Dance to my tunes in the street. When people honk, yell ""It's Shira E's fault!"" Tell your lover, in every language you speak. Whisper it, Tweet it, post it on Facebook, spread the word. Know that your actions and love reverberate. This is one very large culmination of my life's work, and I just can't go it alone. This is where i say please, and I say thank you. And mean it from the bottom of my toes. </p>
<p>Yours in spirit,</p>
<p>Shira E</p>
<p><strong> </strong></p>
<p><strong>IN OTHER WORDS</strong></p>
<p><em> “Throughout my career no other artists has inspired me to create art more often than Shira E. No other artist has inspired me to fill up the rooms of my own echoing heart more often than Shira E. I can’t imagine better medicine for this world than her music. Supporting this project is building a lighthouse!”</em> <strong>- Andrea Gibson, poet</strong></p>
<p><em>""Shira E is a new type of artist. Or maybe it’s a very old type. It’s a style that I’m sure is going to take over the future. She is a generator of all media. Words, songs, clothing, movement, moments, she is an engine of these things and more. She is creating a world for herself and the rest of us to inhabit. A new universe seemingly brought from nowhere, which has appeared to have been there all along, as if by magic. I’ve heard people used that word, magic, in reference to Shira E many times. I think it couldn’t be more literal. Sometimes you meet someone or hear something and you understand in the animal way why the word magic was invented and the proper use of the tool that is that word. We made up the idea for magic just in case something like this happened. The laws of the universe need to be continually bent to make allowance for the continuance of the universe and that’s what Shira E does for us. She does all this while making it seem effortless, an act of humor, an act of joy. I truly believe that she is a genius.” </em><em> </em><strong>- Brian Ellis,</strong> Author of ""American Dust Revisited""</p>
<p> </p>
</div></div>","ABOUT SHIRA E 
Hello wild & beautiful people! My name is Shira E & I am a Brooklyn-based musician, poet & visual artist. I play electro-soul through the roaring mouths of electric guitars, a sampler, & nutritiously thick beats. I've released albums independently for a decade & opened for TuNe-YaRdS, Coco Rosie, & Mirah. Music is what connects me to the hearts of strangers. There are times when I am writing a song that I am sent soaring, weightless, into utter aliveness. 
I have been ferociously & independently producing art on my own for over 10 years. While that’s meant an intimacy with my fans that is heart-nourishing, as well as complete control over my sound, it has also meant limited resources, lack of funding for production, promotion & shipping, & often, compiling CDs on my bedroom floor.
As an artist, I am in so many good ways never satisfied. From my core I feel a whisper: evolve. In the last year, I have taken numerous leaps, from learning a brand new instrument, to writing a new record swimming with sounds I had only dreamt of, to recording my first studio album “Shouts & Sparks” decked with the care & glitter it deserves.  
The album is done, & it shines. “Shouts & Sparks” is 7 bold tracks from the ocean floor of my chest to the tippy-rooftop of my imaginings. It is experimental & gentle with its raw. 
I have no label. I need your help to get “Shouts & Sparks” printed & produced. I need your push to send me on my first solo cross-country tour (2 months from East to West & back) to promote this music. I want to reach you, to sing to you in your living room as well as the ballrooms, in every city you desire. This tour is a step into the life I dream of, a life as a touring artist; it’s a commitment to push myself further than I’ve ever gone before.  
ABOUT THE PROJECT
I need to raise $8,000 to put “Shouts & Sparks” in your hands & to send me out on the road. So much goes into making a record. I worked with the incredibly talented James Zaner of Blue Jay Studios & I am buzzing with pride at our collaboration. Now I just need the funding to print, produce, ship, & promote the album independently.
I also worked with the incredible photographer Alessandra Genovese & the unparalleled visual artist & designer (& cousin!) Daniel Benayun on album art. What they've created is so delicious, so hot air balloon bright. I need to pay Daniel for his incredible promotional design, which includes posters & a limited edition art book of my poems & drawings.  
To tour this great country requires funding. There are endless expenses on the road from lodging to gas to renting necessary transportation. But just imagine: a $40 donation fills the gas tank from Cincinnati, OH to Ann Arbor, MI. (Check out the map above to see where your donation could send me!) You will be adding shows to my tour, putting wind in my sails & launching me for two brilliant months on the road.
 
ABOUT THE PERKS
Art guru Daniel and I have brewed up an array of shimmering treats to thank you for your financial support of this project. Everything from 2-sided signed posters, to a limited edition art book of my poems alongside never-seen-before drawings (with a personalized fortune right from Shira E’s pen to you), to a “creativity party” on Skype where we can dance & share a dream or two, to an unforgettable, intimate house show in your city!
Every single donation, of any amount, is truly appreciated & will be put to good use. In etymology, to inspire literally means “to fill (the mind, heart, with grace)” & “to prompt or induce someone to do something” &“to animate with purpose.” So often it is the artist that is seen as the inspiration, but within these definitions we can see the living symbiosis of giving. Your donation will fill me with grace, prompt me on my path, & enliven me with purpose & (literal) direction, as I head out on the open road with a sonic spark in my hands.  
This is it! Where I say, ""just one more thing."" Tell your friends. Tell your co-workers.  Dance to my tunes in the street. When people honk, yell ""It's Shira E's fault!"" Tell your lover, in every language you speak. Whisper it, Tweet it, post it on Facebook, spread the word. Know that your actions and love reverberate. This is one very large culmination of my life's work, and I just can't go it alone. This is where i say please, and I say thank you. And mean it from the bottom of my toes. 
Yours in spirit,
Shira E
 
IN OTHER WORDS
 “Throughout my career no other artists has inspired me to create art more often than Shira E. No other artist has inspired me to fill up the rooms of my own echoing heart more often than Shira E. I can’t imagine better medicine for this world than her music. Supporting this project is building a lighthouse!” - Andrea Gibson, poet
""Shira E is a new type of artist. Or maybe it’s a very old type. It’s a style that I’m sure is going to take over the future. She is a generator of all media. Words, songs, clothing, movement, moments, she is an engine of these things and more. She is creating a world for herself and the rest of us to inhabit. A new universe seemingly brought from nowhere, which has appeared to have been there all along, as if by magic. I’ve heard people used that word, magic, in reference to Shira E many times. I think it couldn’t be more literal. Sometimes you meet someone or hear something and you understand in the animal way why the word magic was invented and the proper use of the tool that is that word. We made up the idea for magic just in case something like this happened. The laws of the universe need to be continually bent to make allowance for the continuance of the universe and that’s what Shira E does for us. She does all this while making it seem effortless, an act of humor, an act of joy. I truly believe that she is a genius.”  - Brian Ellis, Author of ""American Dust Revisited""",1.0,0,"1 Campaign
                |","Brooklyn, United States",https://www.indiegogo.com/projects/spark-shira-e-s-new-album-adventures/pica
